,Name,regular price,Links,Description,Short Description,image,image_gallery
0,"acer Predator Helios 300 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX 3060/300 Hz) PH315-54 Gaming Laptop  (15.6 inch, Abyssal Black, 2.3 Kg)","1,43,990",https://www.flipkart.com/acer-predator-helios-300-core-i9-11th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-300-hz-ph315-54-gaming-laptop/p/itm21fc3a31d7275?pid=COMG8TRX6NDYPSXX&lid=LSTCOMG8TRX6NDYPSXXJ27KKC&marketplace=FLIPKART&q=acer+laptop&store=6bo%2Fb5g&srno=s_4_73&otracker=search&otracker1=search&fm=organic&iid=10dbf597-1f35-49ce-9e22-3cd643be7315.COMG8TRX6NDYPSXX.SEARCH&ppt=None&ppn=None&ssid=bf2bq82qps0000001668955403493&qH=2a80de980b66e179," <div class=""_5pFuey"">Specifications</div> <div><div class=""_1UhVsV _3AsE0T""><div class=""_3k-BhJ""><div class=""flxcaE"">General</div><table class=""_14cfVK""><tbody><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Sales Package</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Laptop, Power Adaptor, User Guide, Warranty Documents</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Model Number</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">PH315-54</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Part Number</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">NH.QC2SI.008</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Model Name</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Predator Helios 300</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Series</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Predator Helios 300</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Color</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Abyssal Black</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Type</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Gaming Laptop</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Suitable For</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Gaming</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Power Supply</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">230W</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Battery Cell</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">4</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">MS Office Provided</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">No</li></ul></td></tr></tbody></table></div><div class=""_3k-BhJ""><div class=""flxcaE"">Processor And Memory Features</div><table class=""_14cfVK""><tbody><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Dedicated Graphic Memory Type</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">GDDR6</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Dedicated Graphic Memory Capacity</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">6 GB</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Processor Brand</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Intel</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Processor Name</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Core i9</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Processor Generation</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">11th Gen</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">SSD</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Yes</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">SSD Capacity</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">1 TB</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">RAM</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">16 GB</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">RAM Type</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">DDR4</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Processor Variant</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">11900</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Clock Speed</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">2.50 GHz with Max Turbo Boost Frequency Up to 5.20 GHz</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Memory Slots</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">2</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Expandable Memory</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">32</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">RAM Frequency</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">3200 MHz</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Cache</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">16</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Graphic Processor</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">NVIDIA GeForce RTX RTX 3060</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Number of Cores</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">8</li></ul></td></tr></tbody></table></div><div class=""_3k-BhJ""><div class=""flxcaE"">Operating System</div><table class=""_14cfVK""><tbody><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">OS Architecture</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">64 bit</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Operating System</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Windows 11 Home</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Supported Operating System</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Windows 11 Home</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">System Architecture</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">64</li></ul></td></tr></tbody></table></div><div class=""_3k-BhJ""><div class=""flxcaE"">Port And Slot Features</div><table class=""_14cfVK""><tbody><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Mic In</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Yes</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">RJ45</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Yes</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">USB Port</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">2 x USB 3.2, 1x USB Type-C</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">HDMI Port</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">1 x HDMI Port</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Hardware Interface</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">NVMe PCIe</li></ul></td></tr></tbody></table></div><div class=""_3k-BhJ""><div class=""flxcaE"">Display And Audio Features</div><table class=""_14cfVK""><tbody><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Touchscreen</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">No</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Screen Size</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">39.62 cm (15.6 inch)</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Screen Resolution</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">1920 x 1080 Pixel</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Screen Type</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Full HD, IPS (In-Plane Switching) technology (300 nits Brightness, Acer ComfyView LED-backlit TFT LCD, supporting 300 Hz, 2 ms Overdrive,100% sRGB)</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Speakers</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Built-in Dual Speakers</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Internal Mic</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Built-in Dual Microphone</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Sound Properties</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">DTS X:Ultra Audio, featuring optimized Bass, Loudness, Speaker Protection with up to 6 custom content modes by smart amplifier | Supported in Windows Spatial Sound for PC Gaming with DTS license integrated | Immersive audio rendering over headphones and internal speakers | Acer Purified.Voice technology with dual built-in microphones. Features include far-field pickup, keystroke suppression, adaptive beam forming, and pre-defined personal and conference call modes. | Compatible with Cortana with Voice | Acer TrueHarmony technology for lower distortion, wider frequency range, headphone-like audio and powerful sound</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Refresh Rate</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">300 Hz</li></ul></td></tr></tbody></table></div><div class=""_3k-BhJ""><div class=""flxcaE"">Connectivity Features</div><table class=""_14cfVK""><tbody><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Wireless LAN</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Killer Wi-Fi 6 AX 1650i, 802.11 a/b/g/n+acR2</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Bluetooth</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">v5.1</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Ethernet</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Killer Ethernet E2600</li></ul></td></tr></tbody></table></div><div class=""_3k-BhJ""><div class=""flxcaE"">Dimensions</div><table class=""_14cfVK""><tbody><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Dimensions</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">363x255 x 22.9mm</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Weight</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">2.3 Kg</li></ul></td></tr></tbody></table></div><div class=""_3k-BhJ""><div class=""flxcaE"">Additional Features</div><table class=""_14cfVK""><tbody><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Disk Drive</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Not Available</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Web Camera</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">720p HD Webcam</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Finger Print Sensor</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">No</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Lock Port</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Kensington Lock Slot</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Keyboard</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">103-/104-/107-key FineTip RGB-backlit keyboard with independent standard numeric keypad</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Backlit Keyboard</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Yes</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Pointer Device</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Touchpad with Multi-touch Gesture Support</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Included Software</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Acer Care Center, Acer Product Registration, Planet9, PredatorSense</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Additional Features</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">59 Wh 4-cell Li-ion�battery</li></ul></td></tr></tbody></table></div><div class=""_3k-BhJ""><div class=""flxcaE"">Warranty</div><table class=""_14cfVK""><tbody><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Warranty Summary</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">1 Year International Travelers Warranty (ITW)</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Warranty Service Type</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Onsite</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Covered in Warranty</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Manufacturing Defects</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">Not Covered in Warranty</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">Physical Damage</li></ul></td></tr><tr class=""_1s_Smc row""><td class=""_1hKmbr col col-3-12"">International Warranty</td><td class=""URwL2w col col-9-12""><ul><li class=""_21lJbe"">1 Year</li></ul></td></tr></tbody></table></div></div><button class=""_2KpZ6l _1FH0tX"">Read More</button></div>","<div class=""fMghEO""><ul class=""_1xgFaf""><li class=""rgWa7D"">Intel Core i9 Processor (11th Gen)</li><li class=""rgWa7D"">16 GB DDR4 RAM</li><li class=""rgWa7D"">64 bit Windows 11 Operating System</li><li class=""rgWa7D"">1 TB SSD</li><li class=""rgWa7D"">39.62 cm (15.6 inch) Display</li><li class=""rgWa7D"">Acer Care Center, Acer Product Registration, Planet9, PredatorSense</li><li class=""rgWa7D"">1 Year International Travelers Warranty (ITW)</li></ul></div>",https://rukminim1.flixcart.com/image/128/128/krwec280/computer/k/p/a/na-gaming-laptop-acer-original-imag5h9fxvakhnv8.jpeg?q=70,"['https://rukminim1.flixcart.com/image/128/128/krwec280/computer/k/p/a/na-gaming-laptop-acer-original-imag5h9fxvakhnv8.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kz3118w0/computer/c/b/k/-original-imagb69qsshzut5e.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kt1u3rk0/computer/b/u/m/na-gaming-laptop-acer-original-imag6h7gsyzcpwrb.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kt4ozgw0/computer/q/t/t/na-gaming-laptop-acer-original-imag6jerjbryzdtt.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kz3118w0/computer/m/p/x/-original-imagb69qc6qe8hzr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kz3118w0/computer/v/2/9/-original-imagb69qymgfbyth.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kz3118w0/computer/l/l/f/-original-imagb69qeenn2vj9.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kz3118w0/computer/r/a/e/-original-imagb69qqtfnyn4z.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/ksgehzk0/computer/u/q/r/predator-helios-300-gaming-laptop-acer-original-imag6yjdkfmzkzuy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/ksgehzk0/computer/c/w/u/predator-helios-300-gaming-laptop-acer-original-imag6yjdx6phsfyq.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/ksgehzk0/computer/j/j/r/predator-helios-300-gaming-laptop-acer-original-imag6yjdzv3mcxuk.jpeg?q=70']"
